"city","year","month","severe","gdp","gdp_rate","invest","pop","green","passenger","con_area","car","power","ind_SO2","ind_smoke","ind_control","gas_control","mean_temp","rain","humid","wind_speed","pressure","sun","heating","coast","long","lat","height"
"南昌",2016,8,0,376.16,9,464.8,537.14,40.84,250.0833333,152.594,48,15.43333333,1150,2827.166667,0.205934879,0.138610015,30.9,54.6,67,1.9,998.9,269.3,0,0,115.916666666667,28.6,46.7
"南昌",2016,9,0,376.16,9,476.89,537.14,40.84,250.0833333,152.594,48,15.43333333,1150,2827.166667,0.205934879,0.138610015,25.7,114.4,71,1.9,1004.5,174,0,0,115.916666666667,28.6,46.7
"南昌",2016,10,0,472.21,9,440.06,537.14,40.84,250.0833333,152.594,48,15.43333333,1150,2827.166667,0.205934879,0.138610015,20.8,46.8,80,1.9,1010.5,80.2,0,0,115.916666666667,28.6,46.7
"南昌",2016,11,0,472.21,9,356.66,537.14,40.84,250.0833333,152.594,48,15.43333333,1150,2827.166667,0.205934879,0.138610015,13.6,131.2,83,1.6,1016.5,86.8,0,0,115.916666666667,28.6,46.7
"南昌",2016,12,0,472.21,9,353.98,537.14,40.84,250.0833333,152.594,48,15.43333333,1150,2827.166667,0.205934879,0.138610015,10,30.4,74,1.5,1019.6,162.3,0,0,115.916666666667,28.6,46.7
"南昌",2017,1,0,333.58,9,165.26,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,8.9,26.3,71,1.61,1019.52,103,0,0,115.916666666667,28.6,46.7
"南昌",2017,2,0,333.58,9,165.26,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,9.5,42.5,68,1.6,1018.9,124.7,0,0,115.916666666667,28.6,46.7
"南昌",2017,3,0,333.58,9,346.44,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,12.4,324.1,76,1.6,1014.1,82.7,0,0,115.916666666667,28.6,46.7
"南昌",2017,4,0,363.9866667,9,460.06,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,19.4,156.7,70,1.61,1008.09,169.7,0,0,115.916666666667,28.6,46.7
"南昌",2017,5,0,363.9866667,9,357.16,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,24.6,69.3,67,1.62,1005.42,208.6,0,0,115.916666666667,28.6,46.7
"南昌",2017,6,0,363.9866667,9,684.38,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,24.4,514.4,88,1.5,1001.1,63.2,0,0,115.916666666667,28.6,46.7
"南昌",2017,7,0,475.39,9,583.6,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,31,120.2,70,1.8,1000.5,268.8,0,0,115.916666666667,28.6,46.7
"南昌",2017,8,0,475.39,9,524.2,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,29.9,206.7,76,1.9,999.9,244.7,0,0,115.916666666667,28.6,46.7
"南昌",2017,9,0,475.39,9,530.81,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,26.8,55.1,76,1.6,1005.2,187.4,0,0,115.916666666667,28.6,46.7
"南昌",2017,10,0,494.7733333,9,492.24,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,20.1,66,73,2.1,1013.4,159,0,0,115.916666666667,28.6,46.7
"南昌",2017,11,0,494.7733333,9,394.09,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,14.3,85.9,74,1.6,1016.7,90.2,0,0,115.916666666667,28.6,46.7
"南昌",2017,12,0,494.7733333,9,411.68,546.35,43.94,246.0833333,163.086,54,17.16416667,1010.666667,1951.333333,0.213598595,0.146410248,8.7,31.6,63,1.4,1021.3,151.5,0,0,115.916666666667,28.6,46.7
"济南",2014,1,5,392.07,8,84.05,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,2.9,0,48,2.7,1004.8,157.8,1,0,117.05,36.6,170.3
"济南",2014,2,0,392.07,8,84.05,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,1.9,20.9,57,2.4,1006.5,118.5,1,0,117.05,36.6,170.3
"济南",2014,3,1,392.07,8,284.1,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,12.4,0,39,3.2,999.6,207.1,1,0,117.05,36.6,170.3
"济南",2014,4,0,474.6,8,201.6,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,17.2,29.1,52,2.7,996.5,193.8,0,0,117.05,36.6,170.3
"济南",2014,5,0,474.6,8,353.9,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,24.1,47.6,34,3.5,988.8,302.3,0,0,117.05,36.6,170.3
"济南",2014,6,0,474.6,8,340.5,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,25,90.5,60,2.4,986.2,191.1,0,0,117.05,36.6,170.3
"济南",2014,7,0,487.2333333,8,259.4,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,27.3,112.2,66,2.7,985.5,194.1,0,0,117.05,36.6,170.3
"济南",2014,8,0,487.2333333,8,282.5,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,25.3,106.6,71,1.8,988.9,170.6,0,0,117.05,36.6,170.3
"济南",2014,9,0,487.2333333,8,141.39,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,21.1,80.6,76,1.8,994.3,103.3,0,0,117.05,36.6,170.3
"济南",2014,10,0,569.63,8,335.01,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,16.9,9.2,58,2.7,1000,191.2,0,0,117.05,36.6,170.3
"济南",2014,11,1,569.63,8,320.8,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,9,23.3,57,2,1003.1,141.2,1,0,117.05,36.6,170.3
"济南",2014,12,0,569.63,8,376.1,904.6,44.71,465.6666667,81.71,144.8486,28.15,5335.75,2683,1.757401393,1.589852531,1.5,1.4,37,2.4,1007.1,197,1,0,117.05,36.6,170.3
"济南",2015,1,2,420.6133333,8.1,96.2,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,2,6.1,47,2.2,1006.7,170.1,1,0,117.05,36.6,170.3
"济南",2015,2,0,420.6133333,8.1,96.2,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,3.7,10.5,46,2.1,1003.6,170.2,1,0,117.05,36.6,170.3
"济南",2015,3,1,420.6133333,8.1,336.9,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,10.8,2.5,38,2.8,1000.9,247.7,1,0,117.05,36.6,170.3
"济南",2015,4,0,548.3033333,8.1,223.3,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,14.9,83.7,56,2.8,995.6,213,0,0,117.05,36.6,170.3
"济南",2015,5,0,548.3033333,8.1,406.27,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,21.7,59.1,53,2.7,989,259,0,0,117.05,36.6,170.3
"济南",2015,6,0,548.3033333,8.1,390.23,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,26.1,73.1,53,2.5,985.5,217.3,0,0,117.05,36.6,170.3
"济南",2015,7,0,509.8166667,8.1,298.1,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,27.8,96,64,2,985.8,195.5,0,0,117.05,36.6,170.3
"济南",2015,8,0,509.8166667,8.1,322.7,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,25.7,227.2,74,1.9,988.4,189.4,0,0,117.05,36.6,170.3
"济南",2015,9,0,509.8166667,8.1,160.3,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,21.9,65.3,68,1.9,995.3,168.2,0,0,117.05,36.6,170.3
"济南",2015,10,0,554.6666667,8.1,379.4,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,16.9,12.1,52,2.1,1000.1,210.2,0,0,117.05,36.6,170.3
"济南",2015,11,2,554.6666667,8.1,365.1,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,6.1,78.2,82,2,1005.3,68.1,1,0,117.05,36.6,170.3
"济南",2015,12,5,554.6666667,8.1,423.7,909.7,39.44,364.3333333,89.71,166.7221,28.525,5335.75,2397.25,1.18525908,0.979780762,2.7,0,58,1.8,1007.3,151.5,1,0,117.05,36.6,170.3
"济南",2016,1,1,452.2,7.9,107.745,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,-1.5,7.8,52,2.1,1007.7,135.7,1,0,117.05,36.6,170.3
"济南",2016,2,0,452.2,7.9,107.745,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,3.7,32.6,42,2.4,1005.6,207.6,1,0,117.05,36.6,170.3
"济南",2016,3,0,452.2,7.9,382.25,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,11.3,0,37,2.8,1000.8,247,1,0,117.05,36.6,170.3
"济南",2016,4,0,581.1833333,7.9,255.74,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,18.6,9,46,2.8,992.3,228.7,0,0,117.05,36.6,170.3
"济南",2016,5,0,581.1833333,7.9,461.82,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,21.3,49,49,2.6,991.1,231.5,0,0,117.05,36.6,170.3
"济南",2016,6,0,581.1833333,7.9,442.73,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,26,160.3,56,2.5,986.2,234,0,0,117.05,36.6,170.3
"济南",2016,7,0,553.72,7.9,342.07,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,27.7,237.6,73,2.1,985.2,158.5,0,0,117.05,36.6,170.3
"济南",2016,8,0,553.72,7.9,358.37,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,26.2,421.1,77,1.8,988.1,162.7,0,0,117.05,36.6,170.3
"济南",2016,9,0,553.72,7.9,176.83,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,23.3,2.7,59,2.1,993.7,193.7,0,0,117.05,36.6,170.3
"济南",2016,10,0,591.5966667,7.9,447.6,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,16.2,51.6,69,2,1000.5,127.2,0,0,117.05,36.6,170.3
"济南",2016,11,0,591.5966667,7.9,410,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,8.3,22.4,60,2.1,1003.8,148.5,1,0,117.05,36.6,170.3
"济南",2016,12,2,591.5966667,7.9,481.4,920.4,38.56,377.6666667,91.01,190.4979,30.60833333,1075.666667,752.75,1.578392154,1.207519948,3.6,14.1,63,2.1,1006.4,138.6,1,0,117.05,36.6,170.3
"济南",2017,1,4,545.5333333,7.5,126.7,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,1.1,6.3,60,1.93,1007.26,146,1,0,117.05,36.6,170.3
"济南",2017,2,0,545.5333333,7.5,126.7,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,4.7,5.3,44,2.5,1005.1,176.1,1,0,117.05,36.6,170.3
"济南",2017,3,0,545.5333333,7.5,440.4,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,9.3,35.3,43,2.4,1001,209.3,1,0,117.05,36.6,170.3
"济南",2017,4,0,593.6,7.5,298.76,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,17.5,29.6,49,2.66,992.93,231.4,0,0,117.05,36.6,170.3
"济南",2017,5,0,593.6,7.5,537.05,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,24.3,63,45,2.86,990.66,310.7,0,0,117.05,36.6,170.3
"济南",2017,6,0,593.6,7.5,515.08,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,25.8,93.6,54,2.2,987.4,221.4,0,0,117.05,36.6,170.3
"济南",2017,7,0,598.1633333,7.5,384.32,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,28.2,176.8,74,2.4,985,157.4,0,0,117.05,36.6,170.3
"济南",2017,8,0,598.1633333,7.5,403.18,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,26.7,155.1,73,1.7,987,183.6,0,0,117.05,36.6,170.3
"济南",2017,9,0,598.1633333,7.5,243.01,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,24.1,5.6,60,2,993,210.9,0,0,117.05,36.6,170.3
"济南",2017,10,0,663.3566667,7.5,501,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,14.7,42.7,67,1.8,1003.2,140.3,0,0,117.05,36.6,170.3
"济南",2017,11,0,663.3566667,7.5,386.4,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,8.9,0.3,39,2.4,1003.7,203.7,1,0,117.05,36.6,170.3
"济南",2017,12,1,663.3566667,7.5,401,929.05,39.05,377.8333333,95.33,212.2629,33.425,428.0833333,603.75,1.432190029,1.030053098,2.5,1.9,44,2.1,1007.1,185.8,1,0,117.05,36.6,170.3
"青岛",2014,1,0,559.45,8.8,105.815,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,2.6,2.7,66,3.1,1017.1,159.9,1,1,120.333333333333,36.0666666666667,76
"青岛",2014,2,0,559.45,8.8,105.815,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,1.5,17.4,70,3.6,1017.9,148.5,1,1,120.333333333333,36.0666666666667,76
"青岛",2014,3,0,559.45,8.8,475.37,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,8.1,3.6,68,3.4,1011.6,229.8,1,1,120.333333333333,36.0666666666667,76
"青岛",2014,4,0,751.5233333,8.8,568.23,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,12.5,41.3,73,3.2,1008.2,201.3,0,1,120.333333333333,36.0666666666667,76
"青岛",2014,5,0,751.5233333,8.8,633.47,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,18.4,87.3,66,3.9,1000.8,274.8,0,1,120.333333333333,36.0666666666667,76
"青岛",2014,6,0,751.5233333,8.8,622.6,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,21.3,40.9,80,2.8,997.6,143.4,0,1,120.333333333333,36.0666666666667,76
"青岛",2014,7,0,734.2633333,8.8,710.5,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,24.3,235.8,83,2.6,997.3,164.3,0,1,120.333333333333,36.0666666666667,76
"青岛",2014,8,0,734.2633333,8.8,424.22,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,25.3,80.1,77,2.5,999.8,202.7,0,1,120.333333333333,36.0666666666667,76
"青岛",2014,9,0,734.2633333,8.8,542.68,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,21.6,82.3,76,2.7,1005.4,150.5,0,1,120.333333333333,36.0666666666667,76
"青岛",2014,10,0,852.13,8.8,551.57,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,16.8,41.7,69,3.6,1011.4,209.1,0,1,120.333333333333,36.0666666666667,76
"青岛",2014,11,0,852.13,8.8,478.33,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,10.5,32.3,60,3.2,1014.2,126.9,1,1,120.333333333333,36.0666666666667,76
"青岛",2014,12,0,852.13,8.8,547.4,706.69,39.74,310.75,91.827658,121.6458,21.78333333,5653.5,7506.833333,1.145835223,1.036592458,2.2,1.5,51,4.1,1018.1,173.4,1,1,120.333333333333,36.0666666666667,76
"青岛",2015,1,0,600.3333333,8.1,124.805,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,1.9,2.9,62,3.6,1018.2,152,1,1,120.333333333333,36.0666666666667,76
"青岛",2015,2,0,600.3333333,8.1,124.805,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,2.6,10.4,64,3,1015.1,155.6,1,1,120.333333333333,36.0666666666667,76
"青岛",2015,3,0,600.3333333,8.1,564.79,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,7,2.7,65,3.3,1013.2,217.4,1,1,120.333333333333,36.0666666666667,76
"青岛",2015,4,0,795.5666667,8.1,632.18,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,12,46.6,67,3.8,1007.1,211.4,0,1,120.333333333333,36.0666666666667,76
"青岛",2015,5,0,795.5666667,8.1,722.72,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,17,32.7,73,3.2,1000.9,220.3,0,1,120.333333333333,36.0666666666667,76
"青岛",2015,6,0,795.5666667,8.1,711.7,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,20.9,46.3,80,3,997.3,164.6,0,1,120.333333333333,36.0666666666667,76
"青岛",2015,7,0,801.0433333,8.1,818.13,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,24.6,41.7,82,2.7,997.4,173.8,0,1,120.333333333333,36.0666666666667,76
"青岛",2015,8,0,801.0433333,8.1,477.47,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,26.2,38.2,78,2.3,999.4,209.3,0,1,120.333333333333,36.0666666666667,76
"青岛",2015,9,0,801.0433333,8.1,613.3,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,22.4,70.6,72,2.6,1006.1,212.6,0,1,120.333333333333,36.0666666666667,76
"青岛",2015,10,0,903.08,8.1,622.1,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,17.5,42.6,64,3.2,1011,192.8,0,1,120.333333333333,36.0666666666667,76
"青岛",2015,11,0,903.08,8.1,545.6,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,8.8,79.2,75,4,1015.7,76.2,1,1,120.333333333333,36.0666666666667,76
"青岛",2015,12,1,903.08,8.1,598.1,713.2,40,305.25,101.89,137.7604,22.01666667,5860.583333,7741.666667,0.763307398,0.630979266,3.7,7.3,67,3.5,1018.3,131.9,1,1,120.333333333333,36.0666666666667,76
"青岛",2016,1,1,645.8433333,7.8,139.8,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,-0.7,0,55,3.6,1018.8,149.4,1,1,120.333333333333,36.0666666666667,76
"青岛",2016,2,0,645.8433333,7.8,139.8,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,2.6,24.3,58,3,1016.6,177.5,1,1,120.333333333333,36.0666666666667,76
"青岛",2016,3,0,645.8433333,7.8,641.2,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,7.3,3.4,60,3.3,1012.8,242.5,1,1,120.333333333333,36.0666666666667,76
"青岛",2016,4,1,860.9233333,7.8,719.6,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,13.1,26.8,66,3.8,1004.1,191.3,0,1,120.333333333333,36.0666666666667,76
"青岛",2016,5,0,860.9233333,7.8,821.8,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,17.5,57,66,3.2,1002.3,214.3,0,1,120.333333333333,36.0666666666667,76
"青岛",2016,6,0,860.9233333,7.8,807.5,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,20.7,60.2,82,3,998.2,163.5,0,1,120.333333333333,36.0666666666667,76
"青岛",2016,7,0,876.8833333,7.8,936.2,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,25.5,63.6,85,2.7,996.9,166.3,0,1,120.333333333333,36.0666666666667,76
"青岛",2016,8,0,876.8833333,7.8,529.3,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,27.2,90.5,74,2.3,998.2,214.7,0,1,120.333333333333,36.0666666666667,76
"青岛",2016,9,0,876.8833333,7.8,670.2,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,23.1,37.4,69,2.6,1004.2,195.9,0,1,120.333333333333,36.0666666666667,76
"青岛",2016,10,0,953.4466667,7.8,752.3,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,16.8,79.3,72,3.2,1011.1,130.9,0,1,120.333333333333,36.0666666666667,76
"青岛",2016,11,0,953.4466667,7.8,610.2,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,9.2,4,65,4,1015,157.3,1,1,120.333333333333,36.0666666666667,76
"青岛",2016,12,0,953.4466667,7.8,686.8,723.31,40.31,267.6666667,102.93,157.3886,23.325,2371.5,4556.416667,1.012093302,0.774283404,4.1,37.7,68,3.5,1017.7,121.5,1,1,120.333333333333,36.0666666666667,76
"青岛",2017,1,0,820.2033333,8,156.45,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,1.6,44.6,67,3.364516129,1018.525806,140.5,1,1,120.333333333333,36.0666666666667,76
"青岛",2017,2,0,820.2033333,8,156.45,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,2.8,11.1,63,3.760714286,1016.607143,167.1,1,1,120.333333333333,36.0666666666667,76
"青岛",2017,3,0,820.2033333,8,651.8,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,7,9.7,61,3.309677419,1012.312903,197.4,1,1,120.333333333333,36.0666666666667,76
"青岛",2017,4,0,871.49,8,823,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,14,12.6,60,3.486666667,1004.146667,256.9,0,1,120.333333333333,36.0666666666667,76
"青岛",2017,5,0,871.49,8,895.5,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,18.4,35.6,68,3.370967742,1002.696774,248.1,0,1,120.333333333333,36.0666666666667,76
"青岛",2017,6,0,871.49,8,888.6,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,21.6,40.7,76,3.07,999.35,228.3,0,1,120.333333333333,36.0666666666667,76
"青岛",2017,7,0,969.58,8,1025.3,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,26.5,228.7,86,2.65483871,996.583871,166.2,0,1,120.333333333333,36.0666666666667,76
"青岛",2017,8,0,969.58,8,539.8,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,26.4,204.4,80,3.016129032,997.6516129,177.4,0,1,120.333333333333,36.0666666666667,76
"青岛",2017,9,0,969.58,8,717.2,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,23.2,82.5,71,2.913333333,1004.243333,214,0,1,120.333333333333,36.0666666666667,76
"青岛",2017,10,0,1017.82,8,793.8,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,15.9,58.8,65,3.35483871,1013.625806,150.7,0,1,120.333333333333,36.0666666666667,76
"青岛",2017,11,0,1017.82,8,575.2,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,9.3,0.4,54,3.746666667,1015.13,189.8,1,1,120.333333333333,36.0666666666667,76
"青岛",2017,12,0,1017.82,8,554,732.12,40.73,266,120.3282,176.4575,23.025,1378.75,2088.333333,0.934521486,0.672122226,3,0,54,3.587096774,1018.477419,177.6,1,1,120.333333333333,36.0666666666667,76
"郑州",2014,1,1,481.2,9.4,149.895,938,40.2,1153.25,177.516,192.6642,41.40416667,10075.75,5837.75,0.897113711,0.751635812,4,0.1,48,1.7,1012.1,136.6,1,0,113.65,34.7166666666667,110.4
"郑州",2014,2,0,481.2,9.4,149.895,938,40.2,1153.25,177.516,192.6642,41.40416667,10075.75,5837.75,0.897113711,0.751635812,2.6,24.3,68,1.7,1013.4,70.2,1,0,113.65,34.7166666666667,110.4
"郑州",2014,3,0,481.2,9.4,439.8,938,40.2,1153.25,177.516,192.6642,41.40416667,10075.75,5837.75,0.897113711,0.751635812,13,6.9,52,2,1006.4,186,1,0,113.65,34.7166666666667,110.4
"郑州",2014,4,0,561.9666667,9.4,534.49,938,40.2,1153.25,177.516,192.6642,41.40416667,10075.75,5837.75,0.897113711,0.751635812,17.1,56.4,61,2,1003.3,154.5,0,0,113.65,34.7166666666667,110.4
"郑州",2014,5,0,561.9666667,9.4,540.73,938,40.2,1153.25,177.516,192.6642,41.40416667,10075.75,5837.75,0.897113711,0.751635812,24.1,57.6,45,2.4,995.9,242.3,0,0,113.65,34.7166666666667,110.4
"郑州",2014,6,0,561.9666667,9.4,607.41,938,40.2,1153.25,177.516,192.6642,41.40416667,10075.75,5837.75,0.897113711,0.751635812,26.8,27.5,56,1.9,992.7,165.5,0,0,113.65,34.7166666666667,110.4
"郑州",2014,7,0,576.0666667,9.4,458.54,938,40.2,1153.25,177.516,192.6642,41.40416667,10075.75,5837.75,0.897113711,0.751635812,28.8,50.3,61,2.2,991.9,220.4,0,0,113.65,34.7166666666667,110.4
"郑州",2014,8,0,576.0666667,9.4,371.03,938,40.2,1153.25,177.516,192.6642,41.40416667,10075.75,5837.75,0.897113711,0.751635812,25.8,67.7,69,1.7,995.8,154.8,0,0,113.65,34.7166666666667,110.4
"郑州",2014,9,0,576.0666667,9.4,458.78,938,40.2,1153.25,177.516,192.6642,41.40416667,10075.75,5837.75,0.897113711,0.751635812,21.2,228,79,1.5,1001,109.2,0,0,113.65,34.7166666666667,110.4
